"행정구역별(시군구)","성별","연령별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"경기도","계","합계",11285851,1397534,586875,743531,67128,1079562,611996,412823,54743,3648359,3116050,456532,75777,1489393,1146450,137298,21532,68801,115312,2860739,2194436,368393,21445,140445,136020,414941,317849,46801,37820,12471,90741,59179,13583,15784,2195,304582
"동부","계","합계",9402258,1107675,431507,627001,49167,864660,470725,351047,42888,2976323,2529855,385801,60667,1250469,966717,113311,17960,57785,94696,2522868,1943759,325950,18717,120215,114227,372374,287135,41344,32936,10959,82531,54157,12299,14098,1977,225358
"읍부","계","합계",1131087,165024,72982,83412,8630,121731,73009,42053,6669,407723,354296,44308,9119,149677,114912,12631,2153,6955,13026,218306,164178,25561,1814,12762,13991,26632,19402,3021,3125,1084,4781,2823,799,1027,132,37213
"면부","계","합계",752506,124835,82386,33118,9331,93171,68262,19723,5186,264313,231899,26423,5991,89247,64821,11356,1419,4061,7590,119565,86499,16882,914,7468,7802,15935,11312,2436,1759,428,3429,2199,485,659,86,42011
"수원시","계","합계",1079611,120043,45640,69393,5010,94066,50126,39569,4371,335801,283724,45289,6788,138877,109016,11687,1864,6350,9960,306283,228765,48750,2250,14496,12022,48521,36704,6596,4100,1121,11344,6955,2064,2049,276,24676
"장안구","계","합계",276565,31714,12885,17416,1413,25632,14163,10354,1115,86769,72614,12234,1921,36014,27620,3372,515,1817,2690,75250,53050,14684,481,3879,3156,10881,7501,2055,1068,257,2694,1398,669,557,70,7611
"권선구","계","합계",316470,35570,14500,19565,1505,29200,17060,10665,1475,111583,96511,12585,2487,44678,35182,3733,456,1948,3359,76475,57270,10475,553,4451,3726,9696,7382,1185,818,311,2119,1255,396,411,57,7149
"팔달구","계","합계",182091,21578,11159,9070,1349,18330,11830,5375,1125,62790,54969,6352,1469,21570,16973,1827,261,928,1581,44696,33982,6363,298,2076,1977,6753,5077,858,683,135,1580,996,254,264,66,4794
"영통구","계","합계",304485,31181,7096,23342,743,20904,7073,13175,656,74659,59630,14118,911,36615,29241,2755,632,1657,2330,109862,84463,17228,918,4090,3163,21191,16744,2498,1531,418,4951,3306,745,817,83,5122
"성남시","계","합계",875449,98544,43925,49492,5127,78789,45001,29273,4515,232082,193450,32678,5954,99345,76168,9589,1419,4388,7781,277446,222525,31822,1981,10673,10445,55322,44403,4955,4678,1286,14775,10463,1754,2226,332,19146
"수정구","계","합계",202743,27277,16423,8994,1860,23605,16705,5291,1609,68650,60427,6093,2130,27623,20719,2998,276,1172,2458,43883,31677,6996,370,2314,2526,4794,3415,674,577,128,919,576,161,157,25,5992
"중원구","계","합계",227529,30943,17753,11280,1910,27841,19365,6655,1821,81985,72050,7470,2465,31974,24028,3496,408,1442,2600,42440,31313,5530,347,2690,2560,5096,3878,642,460,116,790,473,141,164,12,6460
"분당구","계","합계",445177,40324,9749,29218,1357,27343,8931,17327,1085,81447,60973,19115,1359,39748,31421,3095,735,1774,2723,191123,159535,19296,1264,5669,5359,45432,37110,3639,3641,1042,13066,9414,1452,1905,295,6694
"의정부시","계","합계",394339,50288,23720,23514,3054,42389,25866,14103,2420,146862,127722,16060,3080,52297,40656,4633,691,2322,3995,81266,59421,11401,621,4700,5123,8421,6187,1154,776,304,1477,836,278,342,21,11339
"안양시","계","합계",545148,58765,24745,31178,2842,50319,28718,19315,2286,161422,136541,21702,3179,72837,55941,7306,1081,3582,4927,161348,126211,20159,1135,7575,6268,23971,18761,2673,1934,603,5206,3286,932,888,100,11280
"만안구","계","합계",226796,26022,13667,10905,1450,23554,15500,6861,1193,77227,67481,8130,1616,32004,24084,3466,424,1711,2319,54215,40460,7650,412,3025,2668,6819,5244,922,493,160,1312,738,301,243,30,5643
"동안구","계","합계",318352,32743,11078,20273,1392,26765,13218,12454,1093,84195,69060,13572,1563,40833,31857,3840,657,1871,2608,107133,85751,12509,723,4550,3600,17152,13517,1751,1441,443,3894,2548,631,645,70,5637
"부천시","계","합계",775562,88355,41228,42309,4818,77810,48718,25034,4058,271180,235806,29321,6053,113037,86923,10589,1379,5696,8450,181057,135697,24110,1374,10216,9660,21082,15818,2796,1865,603,3679,2081,703,826,69,19362
"원미구","계","합계",404292,43095,18795,22286,2014,38126,23081,13247,1798,132117,114051,15279,2787,60009,46638,5421,774,2788,4388,105968,80502,14093,933,5315,5125,13097,10083,1495,1113,406,2386,1460,408,475,43,9494
"소사구","계","합계",202485,24016,11784,10848,1384,21150,13757,6232,1161,68046,59450,7127,1469,29730,23310,2673,307,1458,1982,48011,36518,6049,273,2741,2430,5684,4073,959,535,117,912,440,193,265,14,4936
"오정구","계","합계",168785,21244,10649,9175,1420,18534,11880,5555,1099,71017,62305,6915,1797,23298,16975,2495,298,1450,2080,27078,18677,3968,168,2160,2105,2301,1662,342,217,80,381,181,102,86,12,4932
"광명시","계","합계",310906,40189,16952,20945,2292,32172,19364,11017,1791,99027,84798,12028,2201,42871,33656,3661,624,1896,3034,78063,60750,9339,691,3752,3531,9748,7358,1151,898,341,1380,836,266,236,42,7456
"평택시","계","합계",407083,58007,26694,27941,3372,42469,24804,15561,2104,154068,133585,17426,3057,53301,40609,4894,752,2558,4488,77155,57053,10189,429,5091,4393,8346,6381,975,822,168,1315,812,243,211,49,12422
"동두천시","계","합계",88100,13680,7405,5251,1024,11110,7058,3033,1019,35756,30916,3844,996,10333,7734,941,136,561,961,12249,8580,1571,80,955,1063,1145,845,164,103,33,223,137,34,44,8,3604
"안산시","계","합계",645887,73169,30392,39479,3298,66008,37986,24981,3041,256729,221239,29912,5578,92829,67727,11641,1271,4797,7393,126759,88059,21845,896,8839,7120,12160,8850,1818,1127,365,2400,1359,539,380,122,15833
"상록구","계","합계",351105,38357,15585,20993,1779,34565,19650,13271,1644,138450,119367,16076,3007,49697,36503,5696,618,2655,4225,73174,49639,13811,494,5029,4201,7015,4922,1162,703,228,1513,842,350,249,72,8334
"단원구","계","합계",294782,34812,14807,18486,1519,31443,18336,11710,1397,118279,101872,13836,2571,43132,31224,5945,653,2142,3168,53585,38420,8034,402,3810,2919,5145,3928,656,424,137,887,517,189,131,50,7499
"고양시","계","합계",919616,99176,36335,58499,4342,74188,35456,34897,3835,268625,225003,38627,4995,116343,90232,9747,1943,5576,8845,290121,229056,32470,2275,12828,13492,42425,32085,4676,4206,1458,8906,5528,1457,1734,187,19832
"덕양구","계","합계",394207,45535,19528,23603,2404,34558,19014,13544,2000,125934,108586,14744,2604,51900,40064,4625,826,2409,3976,108745,84870,12662,891,4962,5360,14738,11191,1705,1376,466,2723,1582,558,547,36,10074
"일산동구","계","합계",258521,25330,8569,15731,1030,18801,8120,9661,1020,70734,58097,11232,1405,31815,24465,2448,585,1602,2715,89210,70535,9816,746,3935,4178,14156,10528,1570,1575,483,3517,2165,509,755,88,4958
"일산서구","계","합계",266888,28311,8238,19165,908,20829,8322,11692,815,71957,58320,12651,986,32628,25703,2674,532,1565,2154,92166,73651,9992,638,3931,3954,13531,10366,1401,1255,509,2666,1781,390,432,63,4800
"과천시","계","합계",61155,5957,1864,3913,180,4040,1540,2371,129,12338,9375,2755,208,5414,4122,514,91,246,441,24778,19947,2928,154,917,832,5665,4511,502,527,125,1859,1323,206,293,37,1104
"구리시","계","합계",168563,21048,9780,10330,938,17398,10421,6135,842,54730,46582,7158,990,21475,16573,2015,247,1079,1561,43179,33030,5590,245,2344,1970,5443,3991,699,541,212,975,634,191,134,16,4315
"남양주시","계","합계",580248,77692,31212,42955,3525,59933,34477,22295,3161,194278,167421,22685,4172,76929,58735,6471,1199,3887,6637,133939,102897,15459,1108,6774,7701,17159,12788,1923,1803,645,3433,2336,473,540,84,16885
"오산시","계","합계",187092,23940,7846,15207,887,17436,9615,6983,838,68152,59008,7747,1397,29130,23123,2203,407,1224,2173,38319,28916,4903,344,2023,2133,4380,3464,439,312,165,741,522,79,125,15,4994
"시흥시","계","합계",365191,43682,16784,25325,1573,37340,21091,14552,1697,148540,129072,16387,3081,55609,41451,6037,643,2735,4743,64973,44183,11008,597,4872,4313,5315,3807,826,518,164,831,517,185,115,14,8901
"군포시","계","합계",259008,29356,11074,16858,1424,22913,12350,9361,1202,74789,63152,10108,1529,37085,28959,3001,615,1794,2716,75516,59843,8349,694,3369,3261,11338,8952,1117,918,351,1981,1238,269,410,64,6030
"의왕시","계","합계",144010,15126,6092,8396,638,12102,6685,4728,689,41511,34289,6474,748,19103,14517,2057,250,1003,1276,43985,34571,5163,386,2110,1755,7102,5544,749,610,199,1665,1073,248,296,48,3416
"하남시","계","합계",143122,18475,8852,8745,878,14918,9641,4378,899,47810,42073,4880,857,18846,14785,1505,280,870,1406,34291,26998,3808,193,1559,1733,4180,3192,511,395,82,780,485,125,158,12,3822
"용인시","계","합계",885189,101418,30200,68422,2796,67310,29283,35445,2582,213790,174473,35509,3808,102779,81059,7775,1848,4481,7616,308941,242698,42720,2343,10514,10666,56184,43892,5922,4626,1744,14314,10184,1497,2280,353,20453
"처인구","계","합계",208909,28603,14225,13037,1341,21428,13017,7339,1072,71589,60835,8965,1789,27325,20663,2677,416,1301,2268,45756,29322,11272,354,2453,2355,6081,3735,1623,529,194,1149,704,179,208,58,6978
"기흥구","계","합계",370442,42075,10432,30749,894,26450,10469,14978,1003,85482,70275,13876,1331,44728,35947,2832,849,1864,3236,133476,106851,16792,1044,4270,4519,24190,19280,2202,1896,812,6078,4411,562,969,136,7963
"수지구","계","합계",305838,30740,5543,24636,561,19432,5797,13128,507,56719,43363,12668,688,30726,24449,2266,583,1316,2112,129709,106525,14656,945,3791,3792,25913,20877,2097,2201,738,7087,5069,756,1103,159,5512
"파주시","계","합계",374110,52471,22307,27507,2657,35389,19873,13616,1900,129290,112023,14849,2418,53933,41726,5083,752,2115,4257,78990,62041,7090,625,4186,5048,10312,7992,980,980,360,1897,1100,313,412,72,11828
"이천시","계","합계",188356,29284,15366,12566,1352,20961,12490,7464,1007,67448,57927,8268,1253,28038,20576,3936,272,1146,2108,30995,23768,3502,177,1911,1637,4152,3320,386,384,62,673,423,85,146,19,6805
"안성시","계","합계",172374,26625,14303,10793,1529,19007,12107,5756,1144,57664,49936,6378,1350,21719,15578,3413,253,819,1656,34596,23565,7360,179,1771,1721,3873,2867,404,402,200,718,442,131,129,16,8172
"김포시","계","합계",306087,39669,14942,23058,1669,28571,16001,11173,1397,96101,82737,11590,1774,41393,32732,2760,656,1750,3495,79330,64226,6944,582,3591,3987,10455,7598,1253,1148,456,2110,1311,360,399,40,8458
"화성시","계","합계",518222,74826,25057,47075,2694,47122,23974,21209,1939,163042,138979,21121,2942,73566,58981,5466,1212,2475,5432,120764,95164,13626,978,5409,5587,18646,14334,1821,1803,688,4233,2963,546,615,109,16023
"광주시","계","합계",275454,35365,15897,17689,1779,28621,17965,9228,1428,96362,84270,9914,2178,40628,31022,3603,634,1696,3673,58005,44975,5733,570,3068,3659,7456,5259,895,1017,285,1682,1049,270,319,44,7335
"양주시","계","합계",184032,27828,13115,13305,1408,21814,13285,7140,1389,69463,60534,7358,1571,23556,18028,1905,368,996,2259,30750,22425,3844,195,2027,2259,3377,2458,430,306,183,561,337,84,116,24,6683
"포천시","계","합계",140287,23471,13681,7946,1844,18597,12656,4936,1005,53418,46888,5250,1280,15197,11010,1576,131,1036,1444,20205,12856,4247,54,1620,1428,2050,1479,304,221,46,249,138,41,64,6,7100
"여주시","계","합계",100441,17574,10547,5879,1148,12943,8904,3368,671,34968,30069,4171,728,12925,9288,2044,147,638,808,14783,11173,1467,69,1096,978,1645,1260,169,143,73,314,208,36,69,1,5289
"연천군","계","합계",40508,7850,5157,1881,812,5629,4016,1219,394,13868,12048,1357,463,4320,3307,267,61,339,346,5136,3647,472,44,602,371,680,462,108,72,38,73,30,33,10,-,2952
"가평군","계","합계",55163,9599,6133,2595,871,7132,4883,1834,415,18650,16196,1968,486,5510,4245,351,68,289,557,8986,6917,744,68,660,597,1320,891,122,281,26,228,125,40,59,4,3738
"양평군","계","합계",95538,16062,9630,5085,1347,11066,7642,2849,575,30595,26214,3718,663,10168,7971,628,238,457,874,18531,14479,1780,108,897,1267,3068,2396,283,304,85,719,448,101,159,11,5329
"강원도","계","합계",1427065,247280,149773,78422,19085,172301,112977,48418,10906,424333,358095,55098,11140,154685,119017,13768,2005,8150,11745,308453,206545,65360,1826,18885,15837,36759,26437,5168,4113,1041,9391,6276,1384,1593,138,73863
"동부","계","합계",863846,128014,66886,52341,8787,98340,59238,33023,6079,260669,217836,35906,6927,98084,76819,8222,1234,4767,7042,214123,144473,46778,1182,11604,10086,25572,18330,3644,2880,718,6982,4737,989,1167,89,32062
"읍부","계","합계",247031,49441,31606,13381,4454,32254,21983,8174,2097,76924,64790,10217,1917,27524,20615,2744,285,1619,2261,40258,27631,6099,223,3690,2615,4612,3299,644,513,156,649,372,159,112,6,15369
"면부","계","합계",316188,69825,51281,12700,5844,41707,31756,7221,2730,86740,75469,8975,2296,29077,21583,2802,486,1764,2442,54072,34441,12483,421,3591,3136,6575,4808,880,720,167,1760,1167,236,314,43,26432
"춘천시","계","합계",263574,36664,19249,15066,2349,27297,16078,9433,1786,75794,63216,10689,1889,28809,21787,3190,406,1385,2041,71407,46161,18180,497,3599,2970,10829,7256,1893,1400,280,3129,1959,517,603,50,9645
"원주시","계","합계",309279,45683,23448,19534,2701,34221,20420,11671,2130,94813,79765,12614,2434,36838,28765,3175,489,1642,2767,74774,50725,16256,338,3848,3607,9007,6740,1152,836,279,2380,1595,400,356,29,11563
"강릉시","계","합계",204391,33312,20227,10600,2485,23847,15564,6998,1285,57211,47873,7753,1585,21578,16363,2362,224,1066,1563,51588,31849,14486,312,2683,2258,5341,3865,659,647,170,1850,1386,161,293,10,9664
"동해시","계","합계",84688,15242,8781,5310,1151,10773,7073,3094,606,27600,23530,3428,642,8344,6479,515,79,560,711,16392,12300,1655,71,1169,1197,1388,1078,137,140,33,388,223,75,75,15,4561
"태백시","계","합계",43867,8982,5730,2401,851,6078,4097,1518,463,12830,10618,1711,501,5339,4223,479,73,206,358,6849,5171,888,65,408,317,804,587,119,78,20,99,54,13,29,3,2886
"속초시","계","합계",74724,11853,6512,4351,990,10388,6758,2986,644,25636,21780,3185,671,9056,7569,463,98,382,544,13684,10606,1277,63,982,756,1297,1000,130,130,37,252,203,10,32,7,2558
"삼척시","계","합계",66080,12697,8293,2995,1409,8105,5781,1805,519,18474,15666,2183,625,4949,3685,389,122,319,434,15684,8393,5508,55,977,751,952,678,109,132,33,270,199,40,24,7,4949
"홍천군","계","합계",63220,14134,9952,3137,1045,9032,6412,2127,493,19271,16352,2479,440,5695,4557,374,47,269,448,8806,6628,789,73,681,635,1158,822,165,134,37,191,130,35,24,2,4933
"횡성군","계","합계",40461,9373,6959,1759,655,5330,4028,967,335,12032,10048,1711,273,4097,2836,752,69,188,252,5484,4084,597,42,421,340,640,518,68,41,13,150,119,8,23,-,3355
"영월군","계","합계",35305,8585,6286,1480,819,4677,3387,914,376,10293,8620,1380,293,3523,2576,483,62,163,239,4631,3550,360,57,365,299,503,394,41,52,16,82,54,11,17,-,3011
"평창군","계","합계",38468,8991,6463,1919,609,5041,3702,1080,259,11192,9783,1184,225,3705,2990,110,63,233,309,5588,4452,310,49,446,331,512,354,56,82,20,144,87,3,46,8,3295
"정선군","계","합계",34900,8501,6252,1527,722,4855,3653,897,305,9235,7842,1063,330,3372,2744,177,48,153,250,5017,4086,289,32,345,265,590,452,41,70,27,93,68,16,8,1,3237
"철원군","계","합계",42812,8525,5331,2359,835,5852,4019,1435,398,13794,11859,1596,339,5045,3663,325,28,483,546,6364,4185,765,57,876,481,808,563,124,99,22,89,46,30,13,-,2335
"화천군","계","합계",23665,4238,2539,1206,493,2754,1807,713,234,6905,6104,660,141,3333,2246,342,50,362,333,4171,2622,612,20,518,399,600,430,102,60,8,70,32,14,24,-,1594
"양구군","계","합계",20787,3774,2287,1109,378,2548,1710,639,199,6588,5437,995,156,2534,1866,225,19,194,230,3391,2306,279,18,495,293,493,364,93,33,3,69,28,33,2,6,1390
"인제군","계","합계",28935,5553,3485,1621,447,3567,2535,760,272,8413,7327,928,158,3557,2807,134,57,270,289,5125,3881,341,28,463,412,982,693,174,94,21,57,44,7,6,-,1681
"고성군","계","합계",27271,5802,4157,1030,615,3992,2991,680,321,7364,6321,808,235,2358,1773,152,32,171,230,5702,2546,2557,19,361,219,427,314,56,41,16,43,34,-,9,-,1583
"양양군","계","합계",24638,5371,3822,1018,531,3944,2962,701,281,6888,5954,731,203,2553,2088,121,39,104,201,3796,3000,211,30,248,307,428,329,49,44,6,35,15,11,9,-,1623
"충청북도","계","합계",1462657,245253,144313,85559,15381,167170,108081,50558,8531,459777,389354,60291,10132,167653,131292,14058,2401,7861,12041,305806,207075,65986,2180,16827,13738,38429,27564,5317,4630,918,9759,6104,1448,2047,160,68810
"동부","계","합계",882572,124647,62209,55943,6495,92822,54284,33917,4621,283708,238123,39459,6126,110163,86277,9128,1683,5262,7813,211421,142578,47019,1567,11517,8740,26157,18531,3742,3207,677,6618,4156,953,1417,92,27036
"읍부","계","합계",280311,49033,27148,18813,3072,32602,21236,9579,1787,89541,75084,12785,1672,33714,26580,2965,395,1456,2318,52269,37544,8758,373,2854,2740,7284,5506,796,854,128,1910,1126,333,398,53,13958
"면부","계","합계",299774,71573,54956,10803,5814,41746,32561,7062,2123,86528,76147,8047,2334,23776,18435,1965,323,1143,1910,42116,26953,10209,240,2456,2258,4988,3527,779,569,113,1231,822,162,232,15,27816
"충주시","계","합계",196466,35510,22516,10654,2340,23502,15606,6693,1203,59803,50465,7746,1592,17966,14130,1058,317,966,1495,44702,27497,12369,167,2580,2089,4331,3122,524,554,131,1125,711,98,295,21,9527
"제천시","계","합계",128498,23891,15425,6650,1816,16425,11192,4296,937,39509,33340,5142,1027,14334,10991,1358,220,756,1009,24895,14728,7536,186,1447,998,2336,1618,358,269,91,519,356,76,77,10,6589
"청주시","계","합계",767745,107122,52062,49859,5201,76774,44730,28364,3680,241960,203889,33266,4805,100232,78755,8648,1442,4409,6978,183663,128335,36845,1506,9262,7715,26030,18518,3806,3121,585,6951,4293,1076,1490,92,25013
"상당구","계","합계",161402,25011,13647,10023,1341,17653,10392,6378,883,51325,42270,7887,1168,20214,15835,1723,393,943,1320,35236,25820,5225,315,2183,1693,4736,3561,528,554,93,957,587,127,224,19,6270
"서원구","계","합계",206732,28371,13640,13428,1303,20291,11603,7729,959,62415,52322,8915,1178,24909,19426,2209,331,1175,1768,55210,35977,14407,424,2525,1877,7316,4963,1302,882,169,2018,1304,298,404,12,6202
"흥덕구","계","합계",234277,29942,13577,15092,1273,23034,13175,8884,975,77156,65987,9755,1414,32333,25520,2716,403,1402,2292,53916,38108,10201,409,2795,2403,8560,6055,1293,1049,163,2851,1765,436,620,30,6485
"청원구","계","합계",165334,23798,11198,11316,1284,15796,9560,5373,863,51064,43310,6709,1045,22776,17974,2000,315,889,1598,39301,28430,7012,358,1759,1742,5418,3939,683,636,160,1125,637,215,242,31,6056
"보은군","계","합계",30948,8379,6408,1216,755,4570,3387,906,277,8745,7511,990,244,2501,1975,138,18,155,215,3107,2442,177,6,275,207,421,317,29,68,7,42,24,10,8,-,3183
"옥천군","계","합계",47791,10458,7276,2211,971,7088,5352,1385,351,14497,12608,1649,240,4714,3507,653,41,195,318,5749,4273,679,48,431,318,692,505,78,92,17,135,70,30,27,8,4458
"영동군","계","합계",47084,10578,7968,1919,691,6991,5422,1181,388,14712,11799,2630,283,3271,2517,278,64,198,214,6919,4188,1798,43,495,395,841,603,93,127,18,119,93,17,9,-,3653
"진천군","계","합계",61031,11289,7012,3603,674,7503,5030,2029,444,22877,19808,2630,439,6711,5306,472,67,324,542,8201,6115,994,34,554,504,761,573,92,88,8,185,115,22,38,10,3504
"괴산군","계","합계",36015,8800,6820,1136,844,5143,3986,879,278,9537,8171,1005,361,2385,1810,143,53,134,245,5981,3095,2358,35,251,242,644,488,82,61,13,145,72,58,15,-,3380
"음성군","계","합계",86751,16654,10708,4776,1170,11338,7701,3085,552,29527,25562,3295,670,9342,7225,935,132,453,597,12951,9558,1592,77,923,801,1296,1048,103,116,29,346,240,51,36,19,5297
"단양군","계","합계",27545,6579,4834,1269,476,4128,3192,705,231,8176,7090,864,222,2186,1832,87,8,108,151,3467,2721,240,45,269,192,436,316,50,65,5,70,46,5,19,-,2503
"증평군","계","합계",32783,5993,3284,2266,443,3708,2483,1035,190,10434,9111,1074,249,4011,3244,288,39,163,277,6171,4123,1398,33,340,277,641,456,102,69,14,122,84,5,33,-,1703
"충청남도","계","합계",1919125,349857,212464,116493,20900,213779,138371,65927,9481,602589,513577,77087,11925,218785,175251,16118,3248,9661,14507,373009,253576,80342,2380,19745,16966,45051,33254,5725,4931,1141,10075,6634,1387,1827,227,105980
"동부","계","합계",852194,118545,51406,62147,4992,83460,44734,35151,3575,282915,238870,38789,5256,111253,89558,7442,1772,4943,7538,199816,140746,38752,1219,10123,8976,25329,18494,3521,2614,700,5974,4188,799,890,97,24902
"읍부","계","합계",446387,81648,48220,28362,5066,52861,34454,16010,2397,146511,123897,19767,2847,53002,42248,4533,695,2312,3214,78809,55060,14828,520,4555,3846,8678,6548,974,960,196,1791,1132,240,347,72,23087
"면부","계","합계",620544,149664,112838,25984,10842,77458,59183,14766,3509,173163,150810,18531,3822,54530,43445,4143,781,2406,3755,94384,57770,26762,641,5067,4144,11044,8212,1230,1357,245,2310,1314,348,590,58,57991
"천안시","계","합계",567372,73860,31955,38331,3574,52795,28681,21716,2398,190630,163366,23983,3281,71907,57103,5376,1069,3144,5215,141822,94392,33371,981,6672,6406,16673,12054,2636,1500,483,4546,3155,654,661,76,15139
"동남구","계","합계",251833,34448,16848,15910,1690,24043,14068,8817,1158,83381,71013,10857,1511,29011,22991,2240,422,1320,2038,63818,38850,18876,402,2773,2917,7100,4990,1203,722,185,1829,1216,300,290,23,8203
"서북구","계","합계",315539,39412,15107,22421,1884,28752,14613,12899,1240,107249,92353,13126,1770,42896,34112,3136,647,1824,3177,78004,55542,14495,579,3899,3489,9573,7064,1433,778,298,2717,1939,354,371,53,6936
"공주시","계","합계",107216,22419,15659,5208,1552,12587,8819,3190,578,31609,25623,5209,777,9282,7300,801,168,413,600,19740,11200,6680,132,1058,670,3117,2182,485,375,75,809,512,61,207,29,7653
"보령시","계","합계",94396,21725,14925,5114,1686,12489,8864,2961,664,28759,24748,3288,723,10045,7786,1123,72,397,667,12405,9945,863,70,886,641,1670,1258,117,275,20,217,117,40,60,-,7086
"아산시","계","합계",279481,41459,20025,19806,1628,27209,16372,9646,1191,94058,81740,10685,1633,35887,29440,2074,619,1254,2500,62491,40509,16463,320,2600,2599,6349,4710,741,725,173,1513,982,176,322,33,10515
"서산시","계","합계",154053,29788,17635,10376,1777,17424,10845,5959,620,47690,40681,6068,941,19155,15964,844,302,936,1109,27536,20713,3784,117,1492,1430,2784,2070,314,328,72,485,335,87,62,1,9191
"논산시","계","합계",115039,24936,17021,5884,2031,15035,10542,3722,771,36035,29604,5520,911,9403,7290,745,139,544,685,18493,12070,4116,97,1249,961,1877,1379,270,213,15,290,184,37,57,12,8970
